X	Y	T	NASA ERBE ALL clear-sky albedo
degree_east	degree_north	months since 1960-01-01	percent
    13.75000    	    61.25000    	    322.5000    	    18.50000    
    16.25000    	    61.25000    	    322.5000    	    18.10000    
    18.75000    	    61.25000    	    322.5000    	    22.30000    
    21.25000    	    61.25000    	    322.5000    	    18.40000    
    23.75000    	    61.25000    	    322.5000    	    20.50000    
    26.25000    	    61.25000    	    322.5000    	    19.20000    
    28.75000    	    61.25000    	    322.5000    	    18.20000    
    31.25000    	    61.25000    	    322.5000    	    21.00000    
    36.25000    	    61.25000    	    322.5000    	    23.80000    
    38.75000    	    61.25000    	    322.5000    	    23.40000    
    41.25000    	    61.25000    	    322.5000    	    23.90000    
    43.75000    	    61.25000    	    322.5000    	    65.60000    
    46.25000    	    61.25000    	    322.5000    	    63.90000    
    48.75000    	    61.25000    	    322.5000    	    65.80000    
    51.25000    	    61.25000    	    322.5000    	    65.10000    
    53.75000    	    61.25000    	    322.5000    	    64.50000    
    56.25000    	    61.25000    	    322.5000    	    64.20000    
    58.75000    	    61.25000    	    322.5000    	    58.20000    
    61.25000    	    61.25000    	    322.5000    	    53.00000    
    63.75000    	    61.25000    	    322.5000    	    54.40000    
    66.25000    	    61.25000    	    322.5000    	    56.00000    
    68.75000    	    61.25000    	    322.5000    	    58.90000    
    71.25000    	    61.25000    	    322.5000    	    59.50000    
    73.75000    	    61.25000    	    322.5000    	    59.80000    
    76.25000    	    61.25000    	    322.5000    	    64.20000    
    78.75000    	    61.25000    	    322.5000    	    65.00000    
    81.25000    	    61.25000    	    322.5000    	    66.20000    
    83.75000    	    61.25000    	    322.5000    	    62.70000    
    86.25000    	    61.25000    	    322.5000    	    60.50000    
    88.75000    	    61.25000    	    322.5000    	    57.80000    
    91.25000    	    61.25000    	    322.5000    	    60.30000    
    93.75000    	    61.25000    	    322.5000    	    59.30000    
    96.25000    	    61.25000    	    322.5000    	    53.60000    
    98.75000    	    61.25000    	    322.5000    	    51.80000    
    101.2500    	    61.25000    	    322.5000    	    51.80000    
    103.7500    	    61.25000    	    322.5000    	    51.60000    
    106.2500    	    61.25000    	    322.5000    	    50.90000    
    108.7500    	    61.25000    	    322.5000    	    48.80000    
    111.2500    	    61.25000    	    322.5000    	    50.20000    
    113.7500    	    61.25000    	    322.5000    	    47.60000    
    116.2500    	    61.25000    	    322.5000    	    42.70000    
    118.7500    	    61.25000    	    322.5000    	    40.90000    
    121.2500    	    61.25000    	    322.5000    	    40.40000    
    123.7500    	    61.25000    	    322.5000    	    41.80000    
    126.2500    	    61.25000    	    322.5000    	    41.10000    
    128.7500    	    61.25000    	    322.5000    	    39.70000    
    131.2500    	    61.25000    	    322.5000    	    36.80000    
    133.7500    	    61.25000    	    322.5000    	    39.40000    
    136.2500    	    61.25000    	    322.5000    	    42.50000    
    138.7500    	    61.25000    	    322.5000    	    46.60000    
    141.2500    	    61.25000    	    322.5000    	    50.60000    
    143.7500    	    61.25000    	    322.5000    	    53.50000    
    146.2500    	    61.25000    	    322.5000    	    59.60000    
    148.7500    	    61.25000    	    322.5000    	    61.90000    
    151.2500    	    61.25000    	    322.5000    	    62.90000    
    153.7500    	    61.25000    	    322.5000    	    63.60000    
    156.2500    	    61.25000    	    322.5000    	    58.10000    
    158.7500    	    61.25000    	    322.5000    	    17.50000    
    161.2500    	    61.25000    	    322.5000    	    57.90000    
    163.7500    	    61.25000    	    322.5000    	    61.90000    
    168.7500    	    61.25000    	    322.5000    	    57.20000    
    171.2500    	    61.25000    	    322.5000    	    62.80000    
    173.7500    	    61.25000    	    322.5000    	    17.30000    
    176.2500    	    61.25000    	    322.5000    	    26.00000    
    178.7500    	    61.25000    	    322.5000    	    25.10000    
    181.2500    	    61.25000    	    322.5000    	    24.60000    
    183.7500    	    61.25000    	    322.5000    	    22.70000    
    186.2500    	    61.25000    	    322.5000    	    24.10000    
    188.7500    	    61.25000    	    322.5000    	    22.10000    
    191.2500    	    61.25000    	    322.5000    	    21.40000    
    193.7500    	    61.25000    	    322.5000    	    18.00000    
    196.2500    	    61.25000    	    322.5000    	    21.10000    
    198.7500    	    61.25000    	    322.5000    	    23.40000    
    201.2500    	    61.25000    	    322.5000    	    53.50000    
    203.7500    	    61.25000    	    322.5000    	    19.90000    
    206.2500    	    61.25000    	    322.5000    	    56.00000    
    208.7500    	    61.25000    	    322.5000    	    23.20000    
    211.2500    	    61.25000    	    322.5000    	    28.00000    
    213.7500    	    61.25000    	    322.5000    	    25.70000    
    216.2500    	    61.25000    	    322.5000    	    58.10000    
    218.7500    	    61.25000    	    322.5000    	    54.80000    
    221.2500    	    61.25000    	    322.5000    	    51.00000    
    223.7500    	    61.25000    	    322.5000    	    44.80000    
    226.2500    	    61.25000    	    322.5000    	    46.10000    
    228.7500    	    61.25000    	    322.5000    	    46.80000    
    231.2500    	    61.25000    	    322.5000    	    48.30000    
    233.7500    	    61.25000    	    322.5000    	    45.10000    
    236.2500    	    61.25000    	    322.5000    	    41.80000    
    238.7500    	    61.25000    	    322.5000    	    41.70000    
    241.2500    	    61.25000    	    322.5000    	    43.90000    
    243.7500    	    61.25000    	    322.5000    	    46.00000    
    246.2500    	    61.25000    	    322.5000    	    48.70000    
    248.7500    	    61.25000    	    322.5000    	    47.80000    
    251.2500    	    61.25000    	    322.5000    	    47.10000    
    253.7500    	    61.25000    	    322.5000    	    52.70000    
    256.2500    	    61.25000    	    322.5000    	    55.80000    
    258.7500    	    61.25000    	    322.5000    	    60.50000    
    261.2500    	    61.25000    	    322.5000    	    63.30000    
    263.7500    	    61.25000    	    322.5000    	    66.10000    
    281.2500    	    61.25000    	    322.5000    	    61.60000    
    283.7500    	    61.25000    	    322.5000    	    69.40000    
    286.2500    	    61.25000    	    322.5000    	    66.70000    
    288.7500    	    61.25000    	    322.5000    	    59.90000    
    301.2500    	    61.25000    	    322.5000    	    32.20000    
    303.7500    	    61.25000    	    322.5000    	    26.60000    
    306.2500    	    61.25000    	    322.5000    	    21.10000    
    308.7500    	    61.25000    	    322.5000    	    22.30000    
    311.2500    	    61.25000    	    322.5000    	    27.30000    
    313.7500    	    61.25000    	    322.5000    	    61.70000    
    316.2500    	    61.25000    	    322.5000    	    61.30000    
    318.7500    	    61.25000    	    322.5000    	    22.60000    
    321.2500    	    61.25000    	    322.5000    	    23.40000    
    323.7500    	    61.25000    	    322.5000    	    23.80000    
    326.2500    	    61.25000    	    322.5000    	    27.00000    
    328.7500    	    61.25000    	    322.5000    	    27.60000    
    331.2500    	    61.25000    	    322.5000    	    26.50000    
    333.7500    	    61.25000    	    322.5000    	    27.00000    
    336.2500    	    61.25000    	    322.5000    	    26.30000    
    338.7500    	    61.25000    	    322.5000    	    25.90000    
    341.2500    	    61.25000    	    322.5000    	    24.40000    
    343.7500    	    61.25000    	    322.5000    	    19.80000    
    346.2500    	    61.25000    	    322.5000    	    24.90000    
    348.7500    	    61.25000    	    322.5000    	    25.40000    
    351.2500    	    61.25000    	    322.5000    	    25.20000    
    353.7500    	    61.25000    	    322.5000    	    23.40000    
    356.2500    	    61.25000    	    322.5000    	    25.90000    
    358.7500    	    61.25000    	    322.5000    	    25.50000    
    1.250000    	    58.75000    	    322.5000    	    23.90000    
    3.750000    	    58.75000    	    322.5000    	    21.40000    
    6.250000    	    58.75000    	    322.5000    	    21.20000    
    8.750000    	    58.75000    	    322.5000    	    21.00000    
    11.25000    	    58.75000    	    322.5000    	    22.80000    
    13.75000    	    58.75000    	    322.5000    	    19.00000    
    16.25000    	    58.75000    	    322.5000    	    16.70000    
    18.75000    	    58.75000    	    322.5000    	    21.80000    
    21.25000    	    58.75000    	    322.5000    	    21.60000    
    23.75000    	    58.75000    	    322.5000    	    17.50000    
    26.25000    	    58.75000    	    322.5000    	    18.30000    
    28.75000    	    58.75000    	    322.5000    	    16.80000    
    31.25000    	    58.75000    	    322.5000    	    17.90000    
    36.25000    	    58.75000    	    322.5000    	    15.00000    
    43.75000    	    58.75000    	    322.5000    	    63.10000    
    46.25000    	    58.75000    	    322.5000    	    63.00000    
    48.75000    	    58.75000    	    322.5000    	    62.50000    
    51.25000    	    58.75000    	    322.5000    	    66.90000    
    53.75000    	    58.75000    	    322.5000    	    64.10000    
    56.25000    	    58.75000    	    322.5000    	    63.90000    
    58.75000    	    58.75000    	    322.5000    	    56.40000    
    61.25000    	    58.75000    	    322.5000    	    52.40000    
    63.75000    	    58.75000    	    322.5000    	    54.00000    
    66.25000    	    58.75000    	    322.5000    	    57.60000    
    68.75000    	    58.75000    	    322.5000    	    58.40000    
    71.25000    	    58.75000    	    322.5000    	    57.70000    
    73.75000    	    58.75000    	    322.5000    	    58.40000    
    76.25000    	    58.75000    	    322.5000    	    59.50000    
    78.75000    	    58.75000    	    322.5000    	    60.60000    
    81.25000    	    58.75000    	    322.5000    	    62.50000    
    83.75000    	    58.75000    	    322.5000    	    59.70000    
    86.25000    	    58.75000    	    322.5000    	    54.50000    
    88.75000    	    58.75000    	    322.5000    	    57.80000    
    91.25000    	    58.75000    	    322.5000    	    58.40000    
    93.75000    	    58.75000    	    322.5000    	    55.70000    
    96.25000    	    58.75000    	    322.5000    	    52.40000    
    98.75000    	    58.75000    	    322.5000    	    49.60000    
    101.2500    	    58.75000    	    322.5000    	    52.10000    
    103.7500    	    58.75000    	    322.5000    	    50.40000    
    106.2500    	    58.75000    	    322.5000    	    46.40000    
    108.7500    	    58.75000    	    322.5000    	    50.40000    
    111.2500    	    58.75000    	    322.5000    	    49.10000    
    113.7500    	    58.75000    	    322.5000    	    53.80000    
    116.2500    	    58.75000    	    322.5000    	    53.20000    
    118.7500    	    58.75000    	    322.5000    	    44.00000    
